idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
86,-0.01491334200648669,-0.04067958118311291,-0.02911937862075257,0.02540089507713538,-0.006124812250710819,-0.04018234996917097,0.0697433932439327,0.049529577454810764,0.012111518362743143,-0.028204039081032223,-0.020465768752920874,-0.03379244081742209
87,-0.01246109412841015,-0.038218647336804475,-0.029093987219198286,0.028430963364088895,-0.004923971328522077,-0.03894342194465078,0.0649950129618626,0.051396055022090326,0.012416340961984483,-0.024860877367825537,-0.01838664402493878,-0.033804243250956136
88,-0.00894541200624252,-0.03896301191063938,-0.02760904483026813,0.02681670661952499,-0.005678942496300236,-0.03747097952903369,0.06132146413143434,0.05352738919777893,0.015079756864333105,-0.023683667754220677,-0.017355488155659335,-0.03352400414905753
89,-0.006503820022184213,-0.04389315786908853,-0.025207956219748702,0.022892302814338218,-0.008111993362473086,-0.0363023974794274,0.06141364061453569,0.0534686715849708,0.016465302272457065,-0.02384319292860064,-0.01977248016345566,-0.035659976981677326
90,-0.005171127882683445,-0.0477906318743788,-0.024027268028494614,0.023686828497679606,-0.009438418826118695,-0.03585779065619185,0.06704541726058695,0.05257715002717929,0.017641457358618034,-0.02401461778166468,-0.021575811328849726,-0.03386715199239878
91,-0.005104838404797626,-0.04742069819746566,-0.023710937510996642,0.0233894069388526,-0.009576402223318407,-0.035521278277144616,0.06993945808020792,0.053323302396625694,0.021716585751008315,-0.023952511616745872,-0.021556569509390472,-0.03392259887620564
92,-0.0073582573216731395,-0.04383420535457295,-0.0224086175163326,0.023906337358226525,-0.010849287832415379,-0.03484068389424544,0.07559957062079842,0.05489268168139365,0.02322468914495783,-0.02405955866220047,-0.021349169912281224,-0.03565380133744409
93,-0.014949862528332837,-0.042121163797438764,-0.02147470305001247,0.026230088699420916,-0.012690816888185553,-0.03528134125053549,0.07904278114059564,0.054950183255866994,0.027009857527555824,-0.020671563705132442,-0.021677543793663365,-0.03567535120085533
94,-0.018027699380155936,-0.041763333030777124,-0.022951058827137334,0.028527668881861402,-0.012437230182589958,-0.03724228821062725,0.07886052022595152,0.054198604087813795,0.027060388651594568,-0.01698373457249064,-0.02039802527813349,-0.036286998034071684
95,-0.016538447750244073,-0.03639652835080528,-0.024042682915850558,0.02764360474980008,-0.011170290425914758,-0.03761278458702179,0.07542095884391743,0.05555278823807108,0.025381646556691957,-0.014539716860869162,-0.017264300364614765,-0.03624502487647808
96,-0.014342870031736302,-0.032978894106820054,-0.02152100695933621,0.023618963776776365,-0.012471804794619502,-0.03513178502095507,0.07064472094457394,0.06054065452184555,0.026167627330167764,-0.010845895299670588,-0.009308531575317289,-0.033226103407030506
97,-0.012864296338208271,-0.036653028957893734,-0.018083155139295384,0.020472937689263428,-0.014822637396569912,-0.03341270459852064,0.0709856355651645,0.06688558381500397,0.028264857397294944,-0.005967794284407801,-0.005752204619985976,-0.02865501764956132
98,-0.012309506459817349,-0.039963209808514415,-0.016944213204093395,0.02028633581496652,-0.014289161202527285,-0.03406308543137998,0.06798484429310375,0.07153886882570523,0.03055123728267098,-0.0026480350293204835,-0.005290440940905847,-0.026331337907743134
99,-0.01257689146528361,-0.040307365211541414,-0.016983975024177145,0.020637084728894688,-0.014395002703478061,-0.034260942089450075,0.06866843393873256,0.07367171109060418,0.03200716493827525,-0.002585572388071465,-0.0038306141934297405,-0.024896097027178828
100,-0.010927427742424348,-0.04078647347830062,-0.018033357460216108,0.019729800144032535,-0.012670562070957018,-0.03356550483216052,0.07147229458590768,0.07171289219285787,0.033960863206321704,-0.005926954245127972,0.001423424678499513,-0.024981802714279973
101,-0.00591205568011996,-0.043780912332553996,-0.021136309425021628,0.01875829704475159,-0.008597532210659394,-0.03417982229083234,0.07369360653764566,0.06689181207492674,0.039804493107782994,-0.0095050184847017,0.006237572757730368,-0.025034627191859345
102,-0.002968517097684656,-0.04670641576256498,-0.02392455958681819,0.018732866184280376,-0.005653352928205697,-0.03557383775631272,0.07087017124542144,0.06862222676826292,0.04234718204475539,-0.009319889319691362,0.003787463420445558,-0.021176738617631786
103,-0.0032476040613036786,-0.04734924710932898,-0.024254729264369626,0.019229925273896546,-0.005613663634587776,-0.03606288031366578,0.07111088633113596,0.07007692714160627,0.04105220104020625,-0.009021530179254382,0.0018451829316085827,-0.02014659985416744
104,-0.00519881062789717,-0.045421225376016734,-0.023603934302820567,0.019172418864057884,-0.006300647837073684,-0.03573738302257723,0.07157409242465518,0.07002575467287848,0.03946456701438344,-0.007369972040775823,0.001491697163301428,-0.015738385345196663
105,-0.0064924751608090026,-0.03897555415251191,-0.023518647186176356,0.017704928329121634,-0.005589614701914556,-0.03493274586772077,0.07123726285606524,0.06978487134410317,0.03820868064555419,-0.0024878547343754887,0.0027091144311668786,-0.014141536059256145
106,-0.005076699971189598,-0.03368127783262365,-0.023894317103138323,0.015721033814207058,-0.0036558900409944892,-0.03390051020932795,0.07285298183461293,0.06962564877255507,0.03791427101082037,0.0011212137973699576,0.006550090404203783,-0.013067269826784626
107,-5.3034585534933454e-05,-0.032195991372727266,-0.02388520976073836,0.014291787936056857,-0.0029073853834727364,-0.0331721287903904,0.0731177595303626,0.0696330090088436,0.03849073889014731,0.0071312351928537465,0.013509471285749267,-0.01163655576076287
108,0.0004992424920430283,-0.03284905701346499,-0.022509525696223665,0.012185214461347765,-0.005825695830081419,-0.032484257580950374,0.07239053024331607,0.06957608980695412,0.041006421208737695,0.007654931331720322,0.018608411085049667,-0.011384777071433157
109,-0.0022144312848259087,-0.02977705226376246,-0.01998985696288784,0.008812129914594256,-0.01086827960758182,-0.03134116594166826,0.07090490051584199,0.06953104411538155,0.0432649655653666,0.006092653885299219,0.01885185021719985,-0.014996138219746241
110,-0.003649496374728216,-0.023124342782601108,-0.017924855413745847,0.006367120235584549,-0.013039928900623103,-0.030305681808573015,0.0691397013648087,0.0695323719678748,0.043888273167286974,0.005875293151674434,0.016509437735347,-0.01645643600284559
111,-0.003572355803541552,-0.02317361374163126,-0.018194456265225624,0.006478876903866129,-0.012887091777980596,-0.027735612738053722,0.06765473095216454,0.06948697245374437,0.046062324930510365,0.005587662354883623,0.011667737319429002,-0.016737437377611124
112,-0.00332579443467914,-0.02171101525712684,-0.021376600465110605,0.008286644158864216,-0.00973415670983755,-0.023063155737225935,0.06470449871025546,0.06948777956507847,0.04871002095053657,0.005364398477838123,0.007820134266630495,-0.016434334727754595
113,-0.0033126249008474384,-0.018981923870812344,-0.024774277490052093,0.010027139055812553,-0.005609753954135065,-0.017987898147012092,0.06009130476481053,0.06961840520345698,0.05092756313421162,0.008744114864548708,0.008205735007719588,-0.017724984281778128
114,-0.0030015524228340362,-0.02070592280443328,-0.025236608976852613,0.010751977158788714,-0.0037874710560171186,-0.014398266880562068,0.060122361183788664,0.07073495010910841,0.052462516343990975,0.01246691561929223,0.010909532774006102,-0.019137299739362464
115,-0.0029822833648704555,-0.02143737883855166,-0.02375500131692901,0.010049539644129357,-0.0045423631305709835,-0.01316700637269888,0.060096947681547636,0.07041805440013679,0.05259038790594853,0.014613506774316505,0.012574983292249466,-0.015248657729295359
116,-0.004708251149772982,-0.021523387769699816,-0.022805065785461646,0.007079338076034676,-0.0061666811923063326,-0.012534395080028751,0.05786329158192817,0.07292329744328806,0.052627156562418995,0.018249371447837975,0.012554051593727703,-0.010913551597354354
